route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
30,260302-MULTI-Weekday-01,24967419,30 AIRPORT ROAD SOUTH,1,1201960,300083,1,1
30,260302-MULTI-Weekday-01,24967420,30 AIRPORT ROAD SOUTH,1,1201958,300083,1,1
30,260302-MULTI-Weekday-01,24967421,30 AIRPORT ROAD SOUTH,1,1201958,300083,1,1
30,260302-MULTI-Weekday-01,24967422,30 AIRPORT ROAD SOUTH,1,1201963,300083,1,1
30,260302-MULTI-Weekday-01,24967423,30 AIRPORT ROAD SOUTH,1,1201954,300083,1,1
30,260302-MULTI-Weekday-01,24967424,30 AIRPORT ROAD NORTH,0,1201960,300086,1,1
30,260302-MULTI-Weekday-01,24967425,30 AIRPORT ROAD SOUTH,1,1201958,300083,1,1
30,260302-MULTI-Weekday-01,24967426,30 AIRPORT ROAD SOUTH,1,1201954,300083,1,1
30,260302-MULTI-Weekday-01,24967427,30 AIRPORT ROAD SOUTH,1,1201955,300083,1,1
30,260302-MULTI-Weekday-01,24967428,30 AIRPORT ROAD NORTH,0,1201955,300086,1,1
30,260302-MULTI-Weekday-01,24967429,30 AIRPORT ROAD NORTH,0,1201960,300086,1,1
30,260302-MULTI-Weekday-01,24967430,30 AIRPORT ROAD NORTH,0,1201954,300086,1,1
30,260302-MULTI-Weekday-01,24967431,30 AIRPORT ROAD NORTH,0,1201958,300086,1,1
30,260302-MULTI-Weekday-01,24967432,30 AIRPORT ROAD SOUTH,1,1201958,300083,1,1
30,260302-MULTI-Weekday-01,24967433,30 AIRPORT ROAD NORTH,0,1201957,300086,1,1
30,260302-MULTI-Weekday-01,24967434,30 AIRPORT ROAD NORTH,0,1201954,300086,1,1
30,260302-MULTI-Weekday-01,24967435,30 AIRPORT ROAD NORTH,0,1201955,300086,1,1
30,260302-MULTI-Weekday-01,24967436,30 AIRPORT ROAD SOUTH,1,1201963,300083,1,1
30,260302-MULTI-Weekday-01,24967437,30 AIRPORT ROAD NORTH,0,1201963,300086,1,1
30,260302-MULTI-Weekday-01,24967438,30 AIRPORT ROAD NORTH,0,1201957,300086,1,1
30,260302-MULTI-Weekday-01,24967439,30 AIRPORT ROAD NORTH,0,1201958,300086,1,1
30,260302-MULTI-Weekday-01,24967440,30 AIRPORT ROAD SOUTH,1,1201954,300083,1,1
30,260302-MULTI-Weekday-01,24967441,30 AIRPORT ROAD NORTH,0,1201957,300086,1,1
30,260302-MULTI-Weekday-01,24967442,30 AIRPORT ROAD NORTH,0,1201955,300086,1,1
30,260302-MULTI-Weekday-01,24967443,30 AIRPORT ROAD NORTH,0,1201958,300086,1,1
30,260302-MULTI-Weekday-01,24967444,30 AIRPORT ROAD SOUTH,1,1201955,300083,1,1
30,260302-MULTI-Weekday-01,24967445,30 AIRPORT ROAD NORTH,0,1201963,300086,1,1
30,260302-MULTI-Weekday-01,24967446,30 AIRPORT ROAD NORTH,0,1201960,300086,1,1
30,260302-MULTI-Weekday-01,24967447,30 AIRPORT ROAD NORTH,0,1201954,300086,1,1
30,260302-MULTI-Weekday-01,24967448,30 AIRPORT ROAD NORTH,0,1201958,300086,1,1
30,260302-MULTI-Weekday-01,24967449,30 AIRPORT ROAD SOUTH,1,1201963,300083,1,1
30,260302-MULTI-Weekday-01,24967450,30 AIRPORT ROAD SOUTH,1,1201957,300083,1,1
30,260302-MULTI-Weekday-01,24967451,30 AIRPORT ROAD NORTH,0,1201954,300086,1,1
30,260302-MULTI-Weekday-01,24967452,30 AIRPORT ROAD NORTH,0,1201963,300086,1,1
30,260302-MULTI-Weekday-01,24967453,30 AIRPORT ROAD SOUTH,1,1201960,300083,1,1
30,260302-MULTI-Weekday-01,24967454,30 AIRPORT ROAD NORTH,0,1201955,300086,1,1
30,260302-MULTI-Weekday-01,24967455,30 AIRPORT ROAD SOUTH,1,1201954,300083,1,1
30,260302-MULTI-Weekday-01,24967456,30 AIRPORT ROAD SOUTH,1,1201957,300083,1,1
30,260302-MULTI-Weekday-01,24967458,DROP OFF ONLY - NOT IN SERVICE,1,1201960,300085,1,1
30,260302-MULTI-Weekday-01,24967459,DROP OFF ONLY - NOT IN SERVICE,1,1201965,300085,1,1
15,260302-MULTI-Weekday-01,24967460,15 BRAMALEA NORTH TO BRAMALEA/INSPIRE,0,1201789,150144,1,1
15,260302-MULTI-Weekday-01,24967461,15A BRAMALEA NORTH,0,1201794,150143,1,1
15,260302-MULTI-Weekday-01,24967462,15A BRAMALEA NORTH,0,1201796,150143,1,1
15,260302-MULTI-Weekday-01,24967463,15A BRAMALEA NORTH,0,1201792,150143,1,1
15,260302-MULTI-Weekday-01,24967464,15 BRAMALEA NORTH TO BRAMALEA/INSPIRE,0,1201795,150144,1,1
15,260302-MULTI-Weekday-01,24967465,15A BRAMALEA NORTH,0,1201792,150143,1,1
15,260302-MULTI-Weekday-01,24967466,15 BRAMALEA NORTH TO BRAMALEA/INSPIRE,0,1201789,150144,1,1
15,260302-MULTI-Weekday-01,24967467,15 BRAMALEA NORTH TO BRAMALEA/INSPIRE,0,1201799,150144,1,1
15,260302-MULTI-Weekday-01,24967468,15 BRAMALEA SOUTH,1,1201790,150157,1,1
15,260302-MULTI-Weekday-01,24967469,15A BRAMALEA NORTH,0,1201796,150143,1,1
15,260302-MULTI-Weekday-01,24967470,15 BRAMALEA NORTH TO BRAMALEA/INSPIRE,0,1201790,150144,1,1
15,260302-MULTI-Weekday-01,24967471,15 BRAMALEA SOUTH TO BRAMALEA TERMINAL,1,1201789,150134,1,1
15,260302-MULTI-Weekday-01,24967472,15 BRAMALEA SOUTH,1,1201790,150157,1,1
15,260302-MULTI-Weekday-01,24967473,15 BRAMALEA SOUTH,1,1201789,150157,1,1
15,260302-MULTI-Weekday-01,24967474,15 BRAMALEA SOUTH,1,1201795,150157,1,1
15,260302-MULTI-Weekday-01,24967475,15A BRAMALEA SOUTH,1,1201794,150160,1,1
15,260302-MULTI-Weekday-01,24967476,15 BRAMALEA SOUTH,1,1201799,150157,1,1
15,260302-MULTI-Weekday-01,24967477,15 BRAMALEA SOUTH,1,1201795,150157,1,1
15,260302-MULTI-Weekday-01,24967478,15 BRAMALEA SOUTH,1,1201795,150157,1,1
15,260302-MULTI-Weekday-01,24967479,15 BRAMALEA NORTH TO BRAMALEA/INSPIRE,0,1201795,150144,1,1
15,260302-MULTI-Weekday-01,24967480,15 BRAMALEA NORTH TO BRAMALEA/INSPIRE,0,1201789,150144,1,1
15,260302-MULTI-Weekday-01,24967481,15A BRAMALEA NORTH,0,1201792,150143,1,1
15,260302-MULTI-Weekday-01,24967482,15 BRAMALEA NORTH TO BRAMALEA/INSPIRE,0,1201790,150144,1,1
15,260302-MULTI-Weekday-01,24967483,15A BRAMALEA NORTH,0,1201796,150143,1,1
15,260302-MULTI-Weekday-01,24967484,15 BRAMALEA NORTH TO BRAMALEA TERMINAL,0,1201795,150146,1,1
15,260302-MULTI-Weekday-01,24967485,15 BRAMALEA SOUTH,1,1201799,150157,1,1
15,260302-MULTI-Weekday-01,24967486,15 BRAMALEA NORTH TO BRAMALEA/INSPIRE,0,1201799,150144,1,1
15,260302-MULTI-Weekday-01,24967487,15A BRAMALEA SOUTH,1,1201794,150160,1,1
15,260302-MULTI-Weekday-01,24967488,15A BRAMALEA SOUTH,1,1201796,150160,1,1
15,260302-MULTI-Weekday-01,24967489,15A BRAMALEA NORTH,0,1201792,150143,1,1
15,260302-MULTI-Weekday-01,24967490,15 BRAMALEA SOUTH,1,1201789,150157,1,1
15,260302-MULTI-Weekday-01,24967491,15A BRAMALEA SOUTH,1,1201792,150160,1,1
15,260302-MULTI-Weekday-01,24967492,15A BRAMALEA SOUTH,1,1201794,150160,1,1
15,260302-MULTI-Weekday-01,24967493,15A BRAMALEA SOUTH,1,1201792,150160,1,1
15,260302-MULTI-Weekday-01,24967494,15A BRAMALEA NORTH,0,1201794,150143,1,1
15,260302-MULTI-Weekday-01,24967495,15A BRAMALEA SOUTH,1,1201796,150160,1,1
15,260302-MULTI-Weekday-01,24967496,15 BRAMALEA SOUTH,1,1201795,150157,1,1
15,260302-MULTI-Weekday-01,24967497,15A BRAMALEA SOUTH,1,1201796,150160,1,1
15,260302-MULTI-Weekday-01,24967498,15A BRAMALEA SOUTH,1,1201803,150160,1,1
15,260302-MULTI-Weekday-01,24967499,15A BRAMALEA SOUTH,1,1201794,150160,1,1
15,260302-MULTI-Weekday-01,24967500,15A BRAMALEA SOUTH,1,1201796,150160,1,1
15,260302-MULTI-Weekday-01,24967501,15A BRAMALEA SOUTH,1,1201792,150160,1,1
15,260302-MULTI-Weekday-01,24967502,15A BRAMALEA SOUTH,1,1201792,150160,1,1
15,260302-MULTI-Weekday-01,24967503,15A BRAMALEA SOUTH,1,1201794,150160,1,1
15,260302-MULTI-Weekday-01,24967504,15A BRAMALEA NORTH,0,1201796,150143,1,1
15,260302-MULTI-Weekday-01,24967505,15A BRAMALEA NORTH,0,1201792,150143,1,1
15,260302-MULTI-Weekday-01,24967506,15A BRAMALEA NORTH,0,1201794,150143,1,1
15,260302-MULTI-Weekday-01,24967507,15A BRAMALEA NORTH,0,1201794,150143,1,1
15,260302-MULTI-Weekday-01,24967508,DROP OFF ONLY - NOT IN SERVICE,1,1201792,150161,1,1
60,260302-MULTI-Weekday-01,24967509,60 MISSISSAUGA ROAD SOUTH,1,1201914,600010,1,1
60,260302-MULTI-Weekday-01,24967510,60 MISSISSAUGA ROAD NORTH,0,1201914,600004,1,1
60,260302-MULTI-Weekday-01,24967511,60 MISSISSAUGA ROAD SOUTH,1,1201913,600010,1,1
60,260302-MULTI-Weekday-01,24967512,60 MISSISSAUGA ROAD SOUTH,1,1201914,600010,1,1
60,260302-MULTI-Weekday-01,24967513,60 MISSISSAUGA ROAD NORTH,0,1201915,600004,1,1
60,260302-MULTI-Weekday-01,24967514,60 MISSISSAUGA ROAD NORTH,0,1201913,600004,1,1
60,260302-MULTI-Weekday-01,24967515,60 MISSISSAUGA ROAD NORTH,0,1201914,600004,1,1
60,260302-MULTI-Weekday-01,24967516,60 MISSISSAUGA ROAD NORTH,0,1201915,600004,1,1
60,260302-MULTI-Weekday-01,24967517,60 MISSISSAUGA ROAD NORTH,0,1201913,600004,1,1
60,260302-MULTI-Weekday-01,24967518,60 MISSISSAUGA ROAD NORTH,0,1201914,600004,1,1
60,260302-MULTI-Weekday-01,24967519,60 MISSISSAUGA ROAD NORTH,0,1201915,600004,1,1
60,260302-MULTI-Weekday-01,24967520,60 MISSISSAUGA ROAD NORTH,0,1201913,600004,1,1
60,260302-MULTI-Weekday-01,24967521,60 MISSISSAUGA ROAD NORTH,0,1201914,600004,1,1
60,260302-MULTI-Weekday-01,24967522,60 MISSISSAUGA ROAD NORTH,0,1201915,600004,1,1
60,260302-MULTI-Weekday-01,24967523,60 MISSISSAUGA ROAD NORTH,0,1201913,600004,1,1
60,260302-MULTI-Weekday-01,24967524,60 MISSISSAUGA ROAD NORTH,0,1201914,600004,1,1
60,260302-MULTI-Weekday-01,24967525,60 MISSISSAUGA ROAD NORTH,0,1201914,600004,1,1
60,260302-MULTI-Weekday-01,24967526,60 MISSISSAUGA ROAD NORTH,0,1201915,600004,1,1
60,260302-MULTI-Weekday-01,24967527,60 MISSISSAUGA ROAD NORTH,0,1201913,600004,1,1
60,260302-MULTI-Weekday-01,24967528,60 MISSISSAUGA ROAD NORTH,0,1201915,600004,1,1
60,260302-MULTI-Weekday-01,24967529,60 MISSISSAUGA ROAD NORTH,0,1201913,600004,1,1
60,260302-MULTI-Weekday-01,24967530,60 MISSISSAUGA ROAD NORTH,0,1201914,600004,1,1
60,260302-MULTI-Weekday-01,24967531,60 MISSISSAUGA ROAD NORTH,0,1201915,600004,1,1
60,260302-MULTI-Weekday-01,24967532,60 MISSISSAUGA ROAD NORTH,0,1201913,600004,1,1
60,260302-MULTI-Weekday-01,24967533,60 MISSISSAUGA ROAD NORTH,0,1201914,600004,1,1
60,260302-MULTI-Weekday-01,24967534,60 MISSISSAUGA ROAD NORTH,0,1201915,600004,1,1
60,260302-MULTI-Weekday-01,24967535,60 MISSISSAUGA ROAD NORTH,0,1201913,600004,1,1
60,260302-MULTI-Weekday-01,24967536,60 MISSISSAUGA ROAD NORTH,0,1201914,600004,1,1
60,260302-MULTI-Weekday-01,24967537,60 MISSISSAUGA ROAD NORTH,0,1201914,600004,1,1
60,260302-MULTI-Weekday-01,24967538,60 MISSISSAUGA ROAD NORTH,0,1201913,600004,1,1
60,260302-MULTI-Weekday-01,24967539,60 MISSISSAUGA ROAD NORTH,0,1201915,600004,1,1
60,260302-MULTI-Weekday-01,24967540,60 MISSISSAUGA ROAD NORTH,0,1201913,600004,1,1
60,260302-MULTI-Weekday-01,24967541,60 MISSISSAUGA ROAD NORTH,0,1201915,600004,1,1
60,260302-MULTI-Weekday-01,24967542,60 MISSISSAUGA ROAD SOUTH,1,1201915,600010,1,1
60,260302-MULTI-Weekday-01,24967543,60 MISSISSAUGA ROAD NORTH,0,1201914,600004,1,1
60,260302-MULTI-Weekday-01,24967544,60 MISSISSAUGA ROAD SOUTH,1,1201915,600010,1,1
60,260302-MULTI-Weekday-01,24967545,60 MISSISSAUGA ROAD SOUTH,1,1201913,600010,1,1
60,260302-MULTI-Weekday-01,24967546,60 MISSISSAUGA ROAD SOUTH,1,1201914,600010,1,1
60,260302-MULTI-Weekday-01,24967547,60 MISSISSAUGA ROAD SOUTH,1,1201915,600010,1,1
60,260302-MULTI-Weekday-01,24967548,60 MISSISSAUGA ROAD SOUTH,1,1201913,600010,1,1
60,260302-MULTI-Weekday-01,24967549,60 MISSISSAUGA ROAD SOUTH,1,1201914,600010,1,1
60,260302-MULTI-Weekday-01,24967550,60 MISSISSAUGA ROAD SOUTH,1,1201915,600010,1,1
60,260302-MULTI-Weekday-01,24967551,60 MISSISSAUGA ROAD SOUTH,1,1201913,600010,1,1
60,260302-MULTI-Weekday-01,24967552,60 MISSISSAUGA ROAD SOUTH,1,1201914,600010,1,1
60,260302-MULTI-Weekday-01,24967553,60 MISSISSAUGA ROAD SOUTH,1,1201915,600010,1,1
60,260302-MULTI-Weekday-01,24967554,60 MISSISSAUGA ROAD SOUTH,1,1201913,600010,1,1
60,260302-MULTI-Weekday-01,24967555,60 MISSISSAUGA ROAD SOUTH,1,1201914,600010,1,1
60,260302-MULTI-Weekday-01,24967556,60 MISSISSAUGA ROAD SOUTH,1,1201915,600010,1,1
60,260302-MULTI-Weekday-01,24967557,60 MISSISSAUGA ROAD SOUTH,1,1201913,600010,1,1
60,260302-MULTI-Weekday-01,24967558,60 MISSISSAUGA ROAD SOUTH,1,1201914,600010,1,1
60,260302-MULTI-Weekday-01,24967559,60 MISSISSAUGA ROAD SOUTH,1,1201913,600010,1,1
60,260302-MULTI-Weekday-01,24967560,60 MISSISSAUGA ROAD SOUTH,1,1201915,600010,1,1
60,260302-MULTI-Weekday-01,24967561,60 MISSISSAUGA ROAD SOUTH,1,1201914,600010,1,1
60,260302-MULTI-Weekday-01,24967562,60 MISSISSAUGA ROAD SOUTH,1,1201915,600010,1,1
60,260302-MULTI-Weekday-01,24967563,60 MISSISSAUGA ROAD SOUTH,1,1201913,600010,1,1
60,260302-MULTI-Weekday-01,24967564,60 MISSISSAUGA ROAD SOUTH,1,1201914,600010,1,1
60,260302-MULTI-Weekday-01,24967565,60 MISSISSAUGA ROAD SOUTH,1,1201915,600010,1,1
60,260302-MULTI-Weekday-01,24967566,60 MISSISSAUGA ROAD SOUTH,1,1201913,600010,1,1
60,260302-MULTI-Weekday-01,24967567,60 MISSISSAUGA ROAD SOUTH,1,1201914,600010,1,1
60,260302-MULTI-Weekday-01,24967568,60 MISSISSAUGA ROAD SOUTH,1,1201915,600010,1,1
60,260302-MULTI-Weekday-01,24967569,60 MISSISSAUGA ROAD SOUTH,1,1201913,600010,1,1
60,260302-MULTI-Weekday-01,24967570,60 MISSISSAUGA ROAD SOUTH,1,1201914,600010,1,1
60,260302-MULTI-Weekday-01,24967571,60 MISSISSAUGA ROAD SOUTH,1,1201915,600010,1,1
60,260302-MULTI-Weekday-01,24967572,60 MISSISSAUGA ROAD SOUTH,1,1201914,600010,1,1
60,260302-MULTI-Weekday-01,24967573,60 MISSISSAUGA ROAD SOUTH,1,1201914,600010,1,1
60,260302-MULTI-Weekday-01,24967574,60 MISSISSAUGA ROAD SOUTH,1,1201915,600010,1,1
60,260302-MULTI-Weekday-01,24967575,60 MISSISSAUGA ROAD SOUTH,1,1201914,600010,1,1
60,260302-MULTI-Weekday-01,24967576,60 MISSISSAUGA ROAD SOUTH,1,1201915,600010,1,1
60,260302-MULTI-Weekday-01,24967577,60 MISSISSAUGA ROAD NORTH,0,1201915,600004,1,1
60,260302-MULTI-Weekday-01,24967578,60 MISSISSAUGA ROAD NORTH,0,1201914,600004,1,1
60,260302-MULTI-Weekday-01,24967579,60 MISSISSAUGA ROAD NORTH,0,1201915,600004,1,1
60,260302-MULTI-Weekday-01,24967580,60 MISSISSAUGA ROAD NORTH,0,1201914,600004,1,1
60,260302-MULTI-Weekday-01,24967581,60 MISSISSAUGA ROAD NORTH,0,1201915,600004,1,1
60,260302-MULTI-Weekday-01,24967582,60 MISSISSAUGA ROAD NORTH,0,1201914,600004,1,1
60,260302-MULTI-Weekday-01,24967583,60 MISSISSAUGA ROAD NORTH,0,1201915,600004,1,1
60,260302-MULTI-Weekday-01,24967584,60 MISSISSAUGA ROAD NORTH,0,1201914,600004,1,1
60,260302-MULTI-Weekday-01,24967585,60 MISSISSAUGA ROAD NORTH,0,1201915,600004,1,1
60,260302-MULTI-Weekday-01,24967586,60 MISSISSAUGA ROAD SOUTH,1,1201915,600010,1,1
6,260302-MULTI-Weekday-01,24967590,6 JAMES POTTER SOUTH,1,1203457,60014,1,1
6,260302-MULTI-Weekday-01,24967591,6 JAMES POTTER NORTH,0,1203458,60015,1,1
6,260302-MULTI-Weekday-01,24967592,6 JAMES POTTER SOUTH,1,1203458,60014,1,1
6,260302-MULTI-Weekday-01,24967593,6 JAMES POTTER NORTH,0,1203461,60015,1,1
6,260302-MULTI-Weekday-01,24967594,6 JAMES POTTER NORTH,0,1203460,60015,1,1
6,260302-MULTI-Weekday-01,24967595,6 JAMES POTTER SOUTH,1,1203459,60014,1,1
6,260302-MULTI-Weekday-01,24967596,6 JAMES POTTER NORTH,0,1203458,60015,1,1
6,260302-MULTI-Weekday-01,24967597,6 JAMES POTTER SOUTH,1,1203457,60014,1,1
6,260302-MULTI-Weekday-01,24967598,6 JAMES POTTER SOUTH,1,1203460,60014,1,1
6,260302-MULTI-Weekday-01,24967599,6 JAMES POTTER SOUTH,1,1203457,60014,1,1
6,260302-MULTI-Weekday-01,24967600,6 JAMES POTTER NORTH,0,1203459,60015,1,1
6,260302-MULTI-Weekday-01,24967601,6 JAMES POTTER NORTH,0,1203460,60015,1,1
6,260302-MULTI-Weekday-01,24967602,6 JAMES POTTER SOUTH,1,1203460,60014,1,1
6,260302-MULTI-Weekday-01,24967603,6 JAMES POTTER NORTH,0,1203457,60015,1,1
6,260302-MULTI-Weekday-01,24967604,6 JAMES POTTER SOUTH,1,1203461,60014,1,1
6,260302-MULTI-Weekday-01,24967605,6 JAMES POTTER SOUTH,1,1203458,60014,1,1
6,260302-MULTI-Weekday-01,24967606,6 JAMES POTTER NORTH,0,1203461,60015,1,1
6,260302-MULTI-Weekday-01,24967607,6 JAMES POTTER NORTH,0,1203459,60015,1,1
6,260302-MULTI-Weekday-01,24967608,6 JAMES POTTER SOUTH,1,1203459,60014,1,1
6,260302-MULTI-Weekday-01,24967609,6 JAMES POTTER SOUTH,1,1203461,60014,1,1
6,260302-MULTI-Weekday-01,24967610,6 JAMES POTTER SOUTH,1,1203461,60014,1,1
6,260302-MULTI-Weekday-01,24967611,6 JAMES POTTER SOUTH,1,1203460,60014,1,1
6,260302-MULTI-Weekday-01,24967612,6 JAMES POTTER NORTH,0,1203459,60015,1,1
6,260302-MULTI-Weekday-01,24967613,6 JAMES POTTER SOUTH,1,1203460,60014,1,1
6,260302-MULTI-Weekday-01,24967614,6 JAMES POTTER SOUTH,1,1203461,60014,1,1
6,260302-MULTI-Weekday-01,24967615,6 JAMES POTTER NORTH,0,1203461,60015,1,1
6,260302-MULTI-Weekday-01,24967616,6 JAMES POTTER SOUTH,1,1203457,60014,1,1
6,260302-MULTI-Weekday-01,24967617,6 JAMES POTTER NORTH,0,1203461,60015,1,1
6,260302-MULTI-Weekday-01,24967618,6 JAMES POTTER NORTH,0,1203459,60015,1,1
6,260302-MULTI-Weekday-01,24967619,6 JAMES POTTER NORTH,0,1203461,60015,1,1
6,260302-MULTI-Weekday-01,24967620,6 JAMES POTTER NORTH,0,1203460,60015,1,1
6,260302-MULTI-Weekday-01,24967621,6 JAMES POTTER SOUTH,1,1203459,60014,1,1
6,260302-MULTI-Weekday-01,24967622,6 JAMES POTTER SOUTH,1,1203461,60014,1,1
6,260302-MULTI-Weekday-01,24967623,6 JAMES POTTER SOUTH,1,1203460,60014,1,1
6,260302-MULTI-Weekday-01,24967624,6 JAMES POTTER NORTH,0,1203460,60015,1,1
6,260302-MULTI-Weekday-01,24967625,6 JAMES POTTER SOUTH,1,1203459,60014,1,1
6,260302-MULTI-Weekday-01,24967626,6 JAMES POTTER SOUTH,1,1203457,60014,1,1
6,260302-MULTI-Weekday-01,24967627,6 JAMES POTTER NORTH,0,1203457,60015,1,1
6,260302-MULTI-Weekday-01,24967628,6 JAMES POTTER NORTH,0,1203457,60015,1,1
6,260302-MULTI-Weekday-01,24967629,6 JAMES POTTER NORTH,0,1203459,60015,1,1
6,260302-MULTI-Weekday-01,24967630,6 JAMES POTTER SOUTH,1,1203461,60014,1,1
6,260302-MULTI-Weekday-01,24967631,6 JAMES POTTER SOUTH,1,1203460,60014,1,1
6,260302-MULTI-Weekday-01,24967632,6 JAMES POTTER NORTH,0,1203460,60015,1,1
6,260302-MULTI-Weekday-01,24967633,6 JAMES POTTER SOUTH,1,1203457,60014,1,1
6,260302-MULTI-Weekday-01,24967634,6 JAMES POTTER SOUTH,1,1203460,60014,1,1
6,260302-MULTI-Weekday-01,24967635,6 JAMES POTTER SOUTH,1,1203459,60014,1,1
6,260302-MULTI-Weekday-01,24967636,6 JAMES POTTER NORTH,0,1203460,60015,1,1
6,260302-MULTI-Weekday-01,24967637,6 JAMES POTTER SOUTH,1,1203462,60014,1,1
6,260302-MULTI-Weekday-01,24967638,6 JAMES POTTER NORTH,0,1203457,60015,1,1
6,260302-MULTI-Weekday-01,24967639,6 JAMES POTTER NORTH,0,1203459,60015,1,1
6,260302-MULTI-Weekday-01,24967640,6 JAMES POTTER SOUTH,1,1203458,60014,1,1
6,260302-MULTI-Weekday-01,24967641,6 JAMES POTTER NORTH,0,1203462,60015,1,1
6,260302-MULTI-Weekday-01,24967642,6 JAMES POTTER SOUTH,1,1203461,60014,1,1
6,260302-MULTI-Weekday-01,24967643,6 JAMES POTTER NORTH,0,1203461,60015,1,1
6,260302-MULTI-Weekday-01,24967644,6 JAMES POTTER NORTH,0,1203457,60015,1,1
6,260302-MULTI-Weekday-01,24967645,6 JAMES POTTER NORTH,0,1203459,60015,1,1
6,260302-MULTI-Weekday-01,24967646,6 JAMES POTTER NORTH,0,1203460,60015,1,1
6,260302-MULTI-Weekday-01,24967647,6 JAMES POTTER NORTH,0,1203461,60015,1,1
6,260302-MULTI-Weekday-01,24967648,6 JAMES POTTER NORTH,0,1203457,60015,1,1
6,260302-MULTI-Weekday-01,24967649,6 JAMES POTTER NORTH,0,1203462,60015,1,1
6,260302-MULTI-Weekday-01,24967650,6 JAMES POTTER NORTH,0,1203459,60015,1,1
6,260302-MULTI-Weekday-01,24967651,6 JAMES POTTER NORTH,0,1203460,60015,1,1
6,260302-MULTI-Weekday-01,24967652,6 JAMES POTTER NORTH,0,1203461,60015,1,1
6,260302-MULTI-Weekday-01,24967653,6 JAMES POTTER NORTH,0,1203457,60015,1,1
6,260302-MULTI-Weekday-01,24967654,6 JAMES POTTER SOUTH,1,1203459,60014,1,1
6,260302-MULTI-Weekday-01,24967655,6 JAMES POTTER SOUTH,1,1203460,60014,1,1
6,260302-MULTI-Weekday-01,24967656,6 JAMES POTTER SOUTH,1,1203461,60014,1,1
6,260302-MULTI-Weekday-01,24967657,6 JAMES POTTER SOUTH,1,1203457,60014,1,1
6,260302-MULTI-Weekday-01,24967658,6 JAMES POTTER SOUTH,1,1203462,60014,1,1
6,260302-MULTI-Weekday-01,24967659,6 JAMES POTTER SOUTH,1,1203459,60014,1,1
6,260302-MULTI-Weekday-01,24967660,6 JAMES POTTER SOUTH,1,1203460,60014,1,1
6,260302-MULTI-Weekday-01,24967661,6 JAMES POTTER SOUTH,1,1203461,60014,1,1
6,260302-MULTI-Weekday-01,24967662,6 JAMES POTTER SOUTH,1,1203460,60014,1,1
6,260302-MULTI-Weekday-01,24967663,6 JAMES POTTER SOUTH,1,1203457,60014,1,1
6,260302-MULTI-Weekday-01,24967664,6 JAMES POTTER SOUTH,1,1203462,60014,1,1
6,260302-MULTI-Weekday-01,24967665,6 JAMES POTTER SOUTH,1,1203462,60014,1,1
6,260302-MULTI-Weekday-01,24967666,6 JAMES POTTER SOUTH,1,1203459,60014,1,1
6,260302-MULTI-Weekday-01,24967667,6 JAMES POTTER SOUTH,1,1203461,60014,1,1
6,260302-MULTI-Weekday-01,24967668,6 JAMES POTTER SOUTH,1,1203459,60014,1,1
6,260302-MULTI-Weekday-01,24967669,6 JAMES POTTER SOUTH,1,1203460,60014,1,1
6,260302-MULTI-Weekday-01,24967670,6 JAMES POTTER SOUTH,1,1203461,60014,1,1
6,260302-MULTI-Weekday-01,24967671,6 JAMES POTTER SOUTH,1,1203462,60014,1,1
6,260302-MULTI-Weekday-01,24967672,6 JAMES POTTER NORTH,0,1203462,60015,1,1
6,260302-MULTI-Weekday-01,24967673,6 JAMES POTTER NORTH,0,1203460,60015,1,1
6,260302-MULTI-Weekday-01,24967674,6 JAMES POTTER NORTH,0,1203461,60015,1,1
6,260302-MULTI-Weekday-01,24967675,6 JAMES POTTER NORTH,0,1203462,60015,1,1
6,260302-MULTI-Weekday-01,24967676,6 JAMES POTTER NORTH,0,1203459,60015,1,1
6,260302-MULTI-Weekday-01,24967677,6 JAMES POTTER NORTH,0,1203459,60015,1,1
6,260302-MULTI-Weekday-01,24967678,6 JAMES POTTER NORTH,0,1203460,60015,1,1
6,260302-MULTI-Weekday-01,24967679,6 JAMES POTTER NORTH,0,1203461,60015,1,1
6,260302-MULTI-Weekday-01,24967680,6 JAMES POTTER NORTH,0,1203462,60015,1,1
6,260302-MULTI-Weekday-01,24967681,6 JAMES POTTER NORTH,0,1203460,60015,1,1
6,260302-MULTI-Weekday-01,24967682,6 JAMES POTTER NORTH,0,1203461,60015,1,1
6,260302-MULTI-Weekday-01,24967683,6 JAMES POTTER SOUTH,1,1203460,60014,1,1
502,260302-MULTI-Weekday-01,24967686,502 ZUM MAIN SOUTHBOUND,1,1202839,5020016,1,1
502,260302-MULTI-Weekday-01,24967687,502 ZUM MAIN NORTHBOUND,0,1202825,5020013,1,1
502,260302-MULTI-Weekday-01,24967688,502 ZUM MAIN NORTHBOUND,0,1202829,5020013,1,1
502,260302-MULTI-Weekday-01,24967690,502 ZUM MAIN NORTHBOUND,0,1202837,5020013,1,1
502,260302-MULTI-Weekday-01,24967692,502 ZUM MAIN NORTHBOUND,0,1203612,5020013,1,1
502,260302-MULTI-Weekday-01,24967696,502 ZUM MAIN SOUTHBOUND,1,1203612,5020016,1,1
502,260302-MULTI-Weekday-01,24967697,502 ZUM MAIN NORTHBOUND,0,1202838,5020013,1,1
